20.58093003975746 87.0917505668515 936715.0495848723
64.5375126727608 55.620559495353326 370302.8652499801
67.77291237559515 79.03606004176565 514800.4944680959
73.16524930488399 24.84375877368641 257637.3380184151
5.250942833085692 72.18399767690998 638415.6865342674
52.947791457616525 48.641594331960825 513706.34289388324
25.437110541195395 3.1458086110334293 123300.1358522383
66.8941642829795 86.03792374678626 275587.4417526076
21.98542470383098 98.44319912677734 882428.2447785508
8.335043282488751 40.553508067799825 257799.09169551198
97.64290958633623 36.202474432176714 327005.47282832663
31.271009558419514 97.384402967862 264184.34157894715
68.46376833925021 57.99205185116407 587642.6297354446
23.681913932583143 94.19075920236173 497837.451991396
90.54004446115313 40.49799073989578 861704.7512152476
6.699313973568078 81.71082997627143 128102.91730765135
34.613445685715895 96.41023371538698 889611.6717146613
24.372963990938246 41.83663450320808 988417.2237810034
52.5521862527016 95.5262784328304 858945.3949061866
43.78848485494679 7.7482265421260355 244734.29813995483
19.68290009094005 24.353289626295627 236065.52555530664
7.2880154940243465 50.25780078256745 962659.6751562227
37.630494073779786 93.09287156209615 376034.6601638812
47.8225027776238 71.6846586945565 437830.8816737526
60.242555386278575 35.50338450863942 671317.2928316215
72.38895393539602 3.468515237128389 308511.52583117835
82.07970509459383 30.438003775018785 444175.1314553858
70.95988258768912 30.621645268297648 312873.800834728
91.06143689353546 2.0256427053307546 956318.3244696064
90.61985902894033 95.27366390195442 510104.395059599
13.013784498855808 84.51439291166136 320650.88511905784
84.96879925514087 74.65920996196914 423560.4173694777
12.026705149213623 71.41846354230097 165752.20951302128
33.673603457802336 21.74418701586297 515917.32216330996
19.563713598293287 72.19529306640025 719525.4617600407
11.625606509098397 18.579659205989074 896808.4028004664
66.3078583529608 20.909185655697073 325344.71271160775
43.954243304523956 49.472025824168 511227.0772856198
89.60624438428351 62.74662128892432 158114.09869403194
58.28920012505663 53.283629507809096 15319.645926939578
38.12858238568258 56.22290189614228 920400.2580104978
79.67470049966889 75.25770000028575 447027.7366395276
63.85141520961931 43.4640920570375 819515.7112754723
34.88833693082191 26.333497224408653 343554.4542216838
18.31402611771573 80.42207801146746 975622.080330116
55.30338399790892 83.24410269225919 24532.601439473605
35.02976814749979 44.21057236340062 823417.8631312813
70.74082605342159 88.4083242666942 889465.7060305193
68.70951548575489 46.580685864691375 324510.0460145766
24.409696660405523 19.618230360647804 992263.7315166991
3.153632963914199 89.3915236105832 596793.294068214
86.06054397442644 45.56453234394067 834111.3501781351
3.623207295376585 46.87065027357576 761431.4333073101
9.483647957013064 64.2080782233058 759288.0713913552
89.56587512031776 53.17562359482033 701998.5495836867
97.85360295304483 70.25669968542363 141539.15327902598
12.144080977999883 74.33944654598541 756130.2803590033
56.954289070619055 28.636293637756715 945029.80259717
46.44735441810827 43.80385005055205 404887.2797710303
88.99317989595154 70.20182511437193 648068.2193354681
45.966726201311005 49.09251292614067 514462.393320035
14.521657687249734 77.16800008194001 251765.18982529218
22.04246156840921 0.9051199994290604 346444.609209579
77.03374674005626 91.50955352849601 677386.9864700556
66.25315490982521 12.20748268556422 901029.5920466007
79.50157332991161 9.559557330109614 693808.4807896871
98.44770691118393 51.81834873936268 259246.99255678873
28.661970334802955 60.292201346766895 901688.5565003849
12.811201746201295 13.522248650092338 535580.0474948203
41.86105067143009 66.14049995942409 116538.50706061779
35.71115942572468 87.86182168566292 294078.6325697529
84.61102319705802 33.6923834582472 888860.0777552743
22.74015754975043 57.60898937106222 214041.47795087617
35.61695262193252 66.92623718970317 968627.1714470418
42.646139813086215 21.686811701720632 894429.0003152082
28.58624939236939 26.50975830033967 504169.2044464527
49.584481190033415 75.73325534047115 477001.449640822
68.90962950335567 29.75546127898413 664450.8924485267
27.92134568109015 71.19498093287427 145694.44707772296
4.58453526069481 19.575613781579214 139754.79354020554
23.47991914928539 10.045039364808794 509740.14466937707
68.73856613096243 2.7257337409623106 759760.0024747488
80.89446325298539 18.617615959982313 689368.4995226056
42.796179340652195 46.16333860687545 308626.88452062674
52.45399342308533 47.99557603722748 510749.93963171594
4.574937514539402 6.627785617385751 190830.69361679244
28.18254046791574 7.4707971919009015 746853.1900593983
14.741882232315506 8.972253561778288 237028.77335608983
49.39705160866089 6.635970623164578 717853.1729393133
2.1538083297715005 20.183394191371605 391284.1590866596
21.240822240982393 41.9777220259313 258381.56840009347
41.683723965569705 50.44047388002608 443767.82591953716
38.35500867310708 60.70906484123258 790278.7053779828
31.713408938873556 5.7734447949976175 335250.67333260115
23.742593368613196 36.80447002311066 969959.4044282074
98.8940846817878 45.471250417379736 157029.2816778424
54.804881240852474 70.07364298890161 83891.05558432952
27.37263825124604 11.901146341174274 129000.51320080525
2.750422548640019 61.64684353081058 747977.8699566874
98.29757923788091 1.7628376498168619 492912.4290409518
